timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-11T14:43:13.190+00:00,1.0,4.02,355.133,3434.68,9.371,2.706,2.784,2.528,56.965,1500.0
2026-08-11T14:43:14.190+00:00,2.0,25.5,371.953,3417.859,9.815,2.706,2.784,2.528,56.478,1500.0
2026-08-11T14:43:15.190+00:00,3.0,70.38,443.387,3346.426,11.699,2.729,2.788,2.531,57.452,1500.0
2026-08-11T14:43:16.190+00:00,4.0,26.382,467.871,3321.941,12.345,2.729,2.788,2.531,55.991,1500.0
2026-08-11T14:43:17.190+00:00,5.0,0.503,467.871,3321.941,12.345,2.729,2.788,2.531,55.017,1500.0
2026-08-11T14:43:18.190+00:00,6.0,1.008,467.867,3321.945,12.345,2.729,2.788,2.531,55.504,1500.0
2026-08-11T14:43:19.190+00:00,7.0,0.252,467.867,3321.945,12.345,2.729,2.788,2.531,55.504,600.0
2026-08-11T14:43:20.190+00:00,8.0,25.189,490.625,3299.188,12.946,2.591,2.758,2.523,56.478,1500.0
2026-08-11T14:43:21.190+00:00,9.0,20.05,512.625,3277.188,13.526,2.591,2.758,2.523,56.478,1500.0
2026-08-11T14:43:22.190+00:00,10.0,2.02,512.625,3277.188,13.526,2.591,2.758,2.523,55.504,1500.0
2026-08-11T14:43:23.190+00:00,11.0,14.47,514.586,3275.227,13.578,2.591,2.758,2.523,55.991,1500.0
2026-08-11T14:43:24.190+00:00,12.0,15.365,515.32,3274.492,13.598,2.591,2.758,2.523,56.478,1500.0
2026-08-11T14:43:25.190+00:00,13.0,21.08,515.566,3274.246,13.604,2.463,2.729,2.515,55.017,800.0
2026-08-11T14:43:26.190+00:00,14.0,22.392,515.559,3274.254,13.604,2.463,2.729,2.515,56.478,950.0
2026-08-11T14:43:27.190+00:00,15.0,24.359,526.461,3263.352,13.891,2.463,2.729,2.515,55.504,1500.0
2026-08-11T14:43:28.190+00:00,16.0,16.062,517.129,3272.684,13.645,2.463,2.729,2.515,55.504,1500.0
2026-08-11T14:43:29.190+00:00,17.0,15.167,517.129,3272.684,13.645,2.463,2.729,2.515,56.478,1500.0
2026-08-11T14:43:30.190+00:00,18.0,16.195,517.129,3272.684,13.645,2.266,2.684,2.501,55.504,1500.0
2026-08-11T14:43:31.190+00:00,19.0,14.729,517.117,3272.695,13.645,2.266,2.684,2.501,55.017,1500.0
2026-08-11T14:43:32.190+00:00,20.0,16.495,517.117,3272.695,13.645,2.266,2.684,2.501,56.478,800.0
2026-08-11T14:43:33.190+00:00,21.0,24.297,517.113,3272.699,13.645,2.266,2.684,2.501,55.991,900.0
2026-08-11T14:43:34.190+00:00,22.0,24.427,517.113,3272.699,13.645,2.266,2.684,2.501,55.017,1000.0
2026-08-11T14:43:35.190+00:00,23.0,25.862,517.113,3272.699,13.645,2.084,2.639,2.487,55.017,900.0
2026-08-11T14:43:36.190+00:00,24.0,23.136,517.113,3272.699,13.645,2.084,2.639,2.487,55.504,900.0
2026-08-11T14:43:37.190+00:00,25.0,24.747,517.094,3272.719,13.644,2.084,2.639,2.487,55.504,900.0
2026-08-11T14:43:38.190+00:00,26.0,25.316,517.094,3272.719,13.644,2.084,2.639,2.487,55.017,1000.0
2026-08-11T14:43:39.190+00:00,27.0,24.051,517.094,3272.719,13.644,2.084,2.639,2.487,54.53,1000.0
2026-08-11T14:43:40.190+00:00,28.0,24.937,517.082,3272.73,13.644,1.917,2.595,2.474,54.53,900.0
2026-08-11T14:43:41.190+00:00,29.0,14.805,517.082,3272.73,13.644,1.917,2.595,2.474,54.043,1500.0
2026-08-11T14:43:42.190+00:00,30.0,13.947,517.805,3272.008,13.663,1.917,2.595,2.474,55.504,1500.0
2026-08-11T14:43:43.190+00:00,31.0,15.245,517.664,3272.148,13.659,1.917,2.595,2.474,54.53,1500.0
2026-08-11T14:43:44.190+00:00,32.0,15.245,517.664,3272.148,13.659,1.917,2.595,2.474,55.017,1500.0
2026-08-11T14:43:45.190+00:00,33.0,15.365,517.664,3272.148,13.659,1.844,2.568,2.465,54.53,1500.0
2026-08-11T14:43:46.190+00:00,34.0,25.313,517.887,3271.926,13.665,1.844,2.568,2.465,55.991,900.0
2026-08-11T14:43:47.190+00:00,35.0,23.038,517.887,3271.926,13.665,1.844,2.568,2.465,54.043,900.0
2026-08-11T14:43:48.190+00:00,36.0,24.173,517.887,3271.926,13.665,1.844,2.568,2.465,55.017,1000.0
2026-08-11T14:43:49.190+00:00,37.0,25.316,518.375,3271.438,13.678,1.844,2.568,2.465,55.017,900.0
2026-08-11T14:43:50.190+00:00,38.0,17.876,520.109,3269.703,13.724,1.937,2.575,2.468,54.043,1500.0
2026-08-11T14:43:51.190+00:00,39.0,16.883,520.105,3269.707,13.724,1.937,2.575,2.468,55.504,1500.0
2026-08-11T14:43:52.190+00:00,40.0,17.098,520.102,3269.711,13.724,1.937,2.575,2.468,54.53,1500.0
2026-08-11T14:43:53.190+00:00,41.0,15.285,520.102,3269.711,13.724,1.937,2.575,2.468,55.504,1500.0
