timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T15:18:32.559+00:00,1.0,4.489,348.863,3440.949,9.205,0.893,0.997,0.729,49.173,1500.0
2026-08-10T15:18:33.559+00:00,2.0,21.859,361.809,3428.004,9.547,0.893,0.997,0.729,49.66,1500.0
2026-08-10T15:18:34.563+00:00,3.004,31.83,394.012,3395.801,10.397,0.893,0.997,0.729,51.608,1500.0
2026-08-10T15:18:35.560+00:00,4.001,61.25,468.957,3320.855,12.374,0.893,0.997,0.729,51.121,1500.0
2026-08-10T15:18:36.559+00:00,5.0,12.814,474.273,3315.539,12.514,0.893,0.997,0.729,50.147,1500.0
2026-08-10T15:18:37.559+00:00,6.0,1.005,474.273,3315.539,12.514,1.062,1.03,0.741,49.66,1500.0
2026-08-10T15:18:38.559+00:00,7.0,1.754,475.008,3314.805,12.534,1.062,1.03,0.741,49.66,1500.0
2026-08-10T15:18:39.559+00:00,8.0,3.769,480.355,3309.457,12.675,1.062,1.03,0.741,49.66,1000.0
2026-08-10T15:18:40.559+00:00,9.0,25.75,501.246,3288.566,13.226,1.062,1.03,0.741,49.173,1500.0
2026-08-10T15:18:41.559+00:00,10.0,14.677,523.965,3265.848,13.826,1.062,1.03,0.741,50.147,1500.0
2026-08-10T15:18:42.559+00:00,11.0,6.361,534.543,3255.27,14.105,0.976,1.013,0.736,49.173,1500.0
2026-08-10T15:18:43.559+00:00,12.0,12.308,532.645,3257.168,14.055,0.976,1.013,0.736,49.173,1500.0
2026-08-10T15:18:44.559+00:00,13.0,12.953,528.688,3261.125,13.95,0.976,1.013,0.736,49.66,1500.0
2026-08-10T15:18:45.559+00:00,14.0,16.273,528.82,3260.992,13.954,0.976,1.013,0.736,49.66,900.0
2026-08-10T15:18:46.559+00:00,15.0,17.105,530.887,3258.926,14.008,0.976,1.013,0.736,50.147,1000.0
2026-08-10T15:18:47.559+00:00,16.0,16.931,530.875,3258.938,14.008,0.897,0.996,0.732,49.66,900.0
2026-08-10T15:18:48.559+00:00,17.0,18.277,534.352,3255.461,14.1,0.897,0.996,0.732,49.66,900.0
2026-08-10T15:18:49.559+00:00,18.0,17.755,534.344,3255.469,14.099,0.897,0.996,0.732,50.147,900.0
2026-08-10T15:18:50.559+00:00,19.0,17.323,536.438,3253.375,14.155,0.897,0.996,0.732,49.66,900.0
2026-08-10T15:18:51.559+00:00,20.0,16.887,536.324,3253.488,14.152,0.897,0.996,0.732,49.66,900.0
2026-08-10T15:18:52.559+00:00,21.0,16.623,534.445,3255.367,14.102,0.825,0.979,0.728,50.147,900.0
2026-08-10T15:18:53.559+00:00,22.0,17.277,533.738,3256.074,14.084,0.825,0.979,0.728,49.173,900.0
2026-08-10T15:18:54.559+00:00,23.0,17.06,527.246,3262.566,13.912,0.825,0.979,0.728,49.66,900.0
2026-08-10T15:18:55.559+00:00,24.0,17.06,527.246,3262.566,13.912,0.825,0.979,0.728,50.147,900.0
2026-08-10T15:18:56.559+00:00,25.0,17.016,526.625,3263.188,13.896,0.825,0.979,0.728,49.173,900.0
2026-08-10T15:18:57.559+00:00,26.0,16.579,525.777,3264.035,13.873,0.759,0.962,0.723,48.686,900.0
2026-08-10T15:18:58.559+00:00,27.0,17.708,525.141,3264.672,13.857,0.759,0.962,0.723,49.66,900.0
2026-08-10T15:18:59.559+00:00,28.0,17.323,527.582,3262.23,13.921,0.759,0.962,0.723,49.66,1000.0
2026-08-10T15:19:00.559+00:00,29.0,17.755,527.676,3262.137,13.924,0.759,0.962,0.723,49.173,900.0
2026-08-10T15:19:01.559+00:00,30.0,17.755,525.98,3263.832,13.879,0.759,0.962,0.723,49.66,900.0
2026-08-10T15:19:02.559+00:00,31.0,16.623,526.445,3263.367,13.891,0.698,0.946,0.719,50.147,900.0
2026-08-10T15:19:03.559+00:00,32.0,17.15,525.094,3264.719,13.855,0.698,0.946,0.719,50.634,800.0
2026-08-10T15:19:04.559+00:00,33.0,16.842,522.465,3267.348,13.786,0.698,0.946,0.719,49.66,950.0
2026-08-10T15:19:05.559+00:00,34.0,19.423,525.34,3264.473,13.862,0.698,0.946,0.719,49.173,825.0
2026-08-10T15:19:06.559+00:00,35.0,17.06,524.965,3264.848,13.852,0.698,0.946,0.719,49.66,900.0
2026-08-10T15:19:07.559+00:00,36.0,19.16,537.25,3252.562,14.176,0.642,0.93,0.715,49.173,900.0
2026-08-10T15:19:08.559+00:00,37.0,17.105,533.621,3256.191,14.08,0.642,0.93,0.715,48.686,900.0
2026-08-10T15:19:09.559+00:00,38.0,18.394,532.875,3256.938,14.061,0.642,0.93,0.715,49.66,900.0
2026-08-10T15:19:10.559+00:00,39.0,17.016,531.43,3258.383,14.023,0.642,0.93,0.715,49.173,900.0
2026-08-10T15:19:11.559+00:00,40.0,17.801,528.719,3261.094,13.951,0.642,0.93,0.715,50.147,900.0
2026-08-10T15:19:12.559+00:00,41.0,16.623,526.562,3263.25,13.894,0.59,0.915,0.711,48.686,900.0
2026-08-10T15:19:13.559+00:00,42.0,16.842,524.535,3265.277,13.841,0.59,0.915,0.711,49.66,900.0
2026-08-10T15:19:14.559+00:00,43.0,16.359,523.703,3266.109,13.819,0.59,0.915,0.711,49.66,900.0
2026-08-10T15:19:15.559+00:00,44.0,18.277,520.684,3269.129,13.739,0.59,0.915,0.711,49.66,800.0
2026-08-10T15:19:16.559+00:00,45.0,17.105,520.574,3269.238,13.736,0.59,0.915,0.711,48.686,900.0
2026-08-10T15:19:17.559+00:00,46.0,17.15,521.477,3268.336,13.76,0.542,0.899,0.708,49.66,900.0
2026-08-10T15:19:18.559+00:00,47.0,17.105,521.621,3268.191,13.764,0.542,0.899,0.708,49.173,900.0
2026-08-10T15:19:19.559+00:00,48.0,19.321,524.645,3265.168,13.844,0.542,0.899,0.708,49.66,900.0
2026-08-10T15:19:20.559+00:00,49.0,17.105,524.707,3265.105,13.845,0.542,0.899,0.708,49.66,900.0
2026-08-10T15:19:21.559+00:00,50.0,22.656,526.062,3263.75,13.881,0.542,0.899,0.708,49.66,900.0
2026-08-10T15:19:22.559+00:00,51.0,10.938,524.547,3265.266,13.841,0.499,0.884,0.704,50.147,1500.0
2026-08-10T15:19:23.559+00:00,52.0,9.635,524.027,3265.785,13.827,0.499,0.884,0.704,49.173,1500.0
2026-08-10T15:19:24.559+00:00,53.0,8.094,523.973,3265.84,13.826,0.499,0.884,0.704,49.66,1500.0
2026-08-10T15:19:25.559+00:00,54.0,7.349,523.941,3265.871,13.825,0.499,0.884,0.704,49.173,1500.0
2026-08-10T15:19:26.559+00:00,55.0,8.073,523.941,3265.871,13.825,0.499,0.884,0.704,50.147,1500.0
2026-08-10T15:19:27.559+00:00,56.0,14.767,524.188,3265.625,13.831,0.459,0.869,0.7,49.173,900.0
2026-08-10T15:19:28.559+00:00,57.0,14.621,524.406,3265.406,13.837,0.459,0.869,0.7,49.173,800.0
2026-08-10T15:19:29.559+00:00,58.0,14.436,524.301,3265.512,13.834,0.459,0.869,0.7,49.173,900.0
2026-08-10T15:19:30.559+00:00,59.0,14.099,524.301,3265.512,13.834,0.459,0.869,0.7,48.199,900.0
2026-08-10T15:19:31.559+00:00,60.0,15.325,526.969,3262.844,13.905,0.459,0.869,0.7,49.66,900.0
2026-08-10T15:19:32.559+00:00,61.0,15.285,526.969,3262.844,13.905,0.743,0.921,0.718,49.173,900.0
2026-08-10T15:19:33.559+00:00,62.0,15.544,526.969,3262.844,13.905,0.743,0.921,0.718,49.173,800.0
2026-08-10T15:19:34.559+00:00,63.0,14.805,526.926,3262.887,13.904,0.743,0.921,0.718,49.66,800.0
2026-08-10T15:19:35.559+00:00,64.0,15.365,526.926,3262.887,13.904,0.743,0.921,0.718,49.173,900.0
2026-08-10T15:19:36.559+00:00,65.0,14.323,526.926,3262.887,13.904,0.743,0.921,0.718,49.173,900.0
2026-08-10T15:19:37.559+00:00,66.0,13.684,526.871,3262.941,13.902,0.844,0.939,0.725,48.686,900.0
2026-08-10T15:19:38.559+00:00,67.0,13.421,526.527,3263.285,13.893,0.844,0.939,0.725,48.686,900.0
2026-08-10T15:19:39.559+00:00,68.0,18.848,528.719,3261.094,13.951,0.844,0.939,0.725,48.686,1000.0
2026-08-10T15:19:40.559+00:00,69.0,17.06,535.09,3254.723,14.119,0.844,0.939,0.725,48.686,900.0
2026-08-10T15:19:41.559+00:00,70.0,17.632,529.992,3259.82,13.985,0.844,0.939,0.725,48.686,800.0
2026-08-10T15:19:42.559+00:00,71.0,16.579,529.992,3259.82,13.985,0.776,0.923,0.721,49.66,900.0
2026-08-10T15:19:43.559+00:00,72.0,17.323,525.031,3264.781,13.854,0.776,0.923,0.721,49.173,900.0
2026-08-10T15:19:44.559+00:00,73.0,16.579,524.93,3264.883,13.851,0.776,0.923,0.721,48.199,900.0
2026-08-10T15:19:45.559+00:00,74.0,19.01,522.738,3267.074,13.793,0.776,0.923,0.721,48.686,900.0
