timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T14:06:39.075+00:00,1.0,4.01,353.492,3436.32,9.327,1.178,1.058,1.155,51.121,1500.0
2026-08-10T14:06:40.075+00:00,2.0,21.859,369.109,3420.703,9.74,1.178,1.058,1.155,51.121,1500.0
2026-08-10T14:06:41.075+00:00,3.0,32.828,400.445,3389.367,10.566,1.178,1.058,1.155,51.608,1500.0
2026-08-10T14:06:42.075+00:00,4.0,60.705,466.961,3322.852,12.321,1.178,1.058,1.155,51.608,1500.0
2026-08-10T14:06:43.075+00:00,5.0,13.5,471.086,3318.727,12.43,1.178,1.058,1.155,51.121,1500.0
2026-08-10T14:06:44.075+00:00,6.0,0.752,471.086,3318.727,12.43,1.083,1.041,1.149,50.147,1500.0
2026-08-10T14:06:45.075+00:00,7.0,0.0,471.086,3318.727,12.43,1.083,1.041,1.149,49.173,1500.0
2026-08-10T14:06:46.075+00:00,8.0,4.762,476.652,3313.16,12.577,1.083,1.041,1.149,50.147,1500.0
2026-08-10T14:06:47.075+00:00,9.0,25.377,497.996,3291.816,13.14,1.083,1.041,1.149,50.634,1500.0
2026-08-10T14:06:48.075+00:00,10.0,12.814,525.027,3264.785,13.854,1.083,1.041,1.149,51.121,1500.0
2026-08-10T14:06:49.075+00:00,11.0,3.544,525.617,3264.195,13.869,0.996,1.023,1.143,51.121,1500.0
2026-08-10T14:06:50.075+00:00,12.0,12.225,532.938,3256.875,14.062,0.996,1.023,1.143,50.147,1500.0
2026-08-10T14:06:51.075+00:00,13.0,20.047,526.625,3263.188,13.896,0.996,1.023,1.143,49.66,900.0
2026-08-10T14:06:52.075+00:00,14.0,22.738,526.516,3263.297,13.893,0.996,1.023,1.143,49.66,900.0
2026-08-10T14:06:53.075+00:00,15.0,24.279,524.438,3265.375,13.838,0.996,1.023,1.143,50.147,900.0
2026-08-10T14:06:54.075+00:00,16.0,24.344,524.438,3265.375,13.838,0.916,1.006,1.136,50.147,900.0
2026-08-10T14:06:55.075+00:00,17.0,24.697,527.156,3262.656,13.91,0.916,1.006,1.136,49.173,900.0
2026-08-10T14:06:56.075+00:00,18.0,24.697,527.801,3262.012,13.927,0.916,1.006,1.136,49.66,900.0
2026-08-10T14:06:57.075+00:00,19.0,23.227,529.496,3260.316,13.972,0.916,1.006,1.136,50.147,900.0
2026-08-10T14:06:58.075+00:00,20.0,23.786,529.641,3260.172,13.975,0.916,1.006,1.136,50.634,900.0
2026-08-10T14:06:59.075+00:00,21.0,22.738,530.797,3259.016,14.006,0.923,1.005,1.135,49.66,800.0
2026-08-10T14:07:00.075+00:00,22.0,24.155,530.766,3259.047,14.005,0.923,1.005,1.135,50.147,800.0
2026-08-10T14:07:01.075+00:00,23.0,24.337,529.676,3260.137,13.976,0.923,1.005,1.135,50.147,1000.0
2026-08-10T14:07:02.075+00:00,24.0,23.43,529.676,3260.137,13.976,0.923,1.005,1.135,49.66,900.0
2026-08-10T14:07:03.075+00:00,25.0,23.096,539.383,3250.43,14.232,0.923,1.005,1.135,50.634,900.0
2026-08-10T14:07:04.075+00:00,26.0,24.105,527.293,3262.52,13.913,0.849,0.988,1.129,50.147,1500.0
2026-08-10T14:07:05.075+00:00,27.0,19.104,526.406,3263.406,13.89,0.849,0.988,1.129,50.634,1500.0
2026-08-10T14:07:06.075+00:00,28.0,19.104,529.527,3260.285,13.972,0.849,0.988,1.129,49.66,1500.0
2026-08-10T14:07:07.075+00:00,29.0,19.906,525.945,3263.867,13.878,0.849,0.988,1.129,51.121,1500.0
2026-08-10T14:07:08.075+00:00,30.0,19.294,525.898,3263.914,13.877,0.849,0.988,1.129,50.147,1500.0
2026-08-10T14:07:09.075+00:00,31.0,20.863,524.945,3264.867,13.851,0.78,0.972,1.123,50.634,900.0
2026-08-10T14:07:10.075+00:00,32.0,24.096,524.52,3265.293,13.84,0.78,0.972,1.123,50.634,900.0
2026-08-10T14:07:11.075+00:00,33.0,23.729,522.055,3267.758,13.775,0.78,0.972,1.123,51.121,900.0
2026-08-10T14:07:12.075+00:00,34.0,26.214,527.156,3262.656,13.91,0.78,0.972,1.123,49.66,1000.0
2026-08-10T14:07:13.075+00:00,35.0,24.88,530.312,3259.5,13.993,0.78,0.972,1.123,50.634,800.0
2026-08-10T14:07:14.075+00:00,36.0,26.214,539.203,3250.609,14.228,0.958,1.005,1.133,50.147,800.0
2026-08-10T14:07:15.075+00:00,37.0,24.76,538.855,3250.957,14.219,0.958,1.005,1.133,50.147,900.0
2026-08-10T14:07:16.075+00:00,38.0,23.855,537.445,3252.367,14.181,0.958,1.005,1.133,51.121,900.0
2026-08-10T14:07:17.075+00:00,39.0,24.029,533.969,3255.844,14.09,0.958,1.005,1.133,50.634,900.0
2026-08-10T14:07:18.075+00:00,40.0,24.096,532.723,3257.09,14.057,0.958,1.005,1.133,50.634,900.0
2026-08-10T14:07:19.075+00:00,41.0,23.971,529.031,3260.781,13.959,1.042,1.022,1.138,50.147,900.0
2026-08-10T14:07:20.075+00:00,42.0,23.716,525.078,3264.734,13.855,1.042,1.022,1.138,49.173,900.0
2026-08-10T14:07:21.075+00:00,43.0,23.487,525.672,3264.141,13.871,1.042,1.022,1.138,49.66,900.0
2026-08-10T14:07:22.075+00:00,44.0,24.519,526.07,3263.742,13.881,1.042,1.022,1.138,51.121,900.0
2026-08-10T14:07:23.075+00:00,45.0,23.358,526.883,3262.93,13.903,1.042,1.022,1.138,49.66,900.0
2026-08-10T14:07:24.075+00:00,46.0,23.601,524.332,3265.48,13.835,1.039,1.021,1.137,50.634,900.0
2026-08-10T14:07:25.075+00:00,47.0,24.038,524.996,3264.816,13.853,1.039,1.021,1.137,50.147,900.0
2026-08-10T14:07:26.075+00:00,48.0,23.913,524.402,3265.41,13.837,1.039,1.021,1.137,50.147,1000.0
2026-08-10T14:07:27.079+00:00,49.004,24.163,522.934,3266.879,13.798,1.039,1.021,1.137,50.147,900.0
2026-08-10T14:07:28.075+00:00,50.0,26.895,523.699,3266.113,13.819,1.039,1.021,1.137,51.121,1500.0
2026-08-10T14:07:29.075+00:00,51.0,20.327,525.543,3264.27,13.867,1.035,1.021,1.136,50.634,1500.0
2026-08-10T14:07:30.075+00:00,52.0,19.86,528.23,3261.582,13.938,1.035,1.021,1.136,50.147,1500.0
2026-08-10T14:07:31.075+00:00,53.0,17.757,527.91,3261.902,13.93,1.035,1.021,1.136,50.634,1500.0
2026-08-10T14:07:32.075+00:00,54.0,17.606,527.422,3262.391,13.917,1.035,1.021,1.136,50.634,1500.0
2026-08-10T14:07:33.075+00:00,55.0,17.564,527.422,3262.391,13.917,1.035,1.021,1.136,50.634,800.0
2026-08-10T14:07:34.075+00:00,56.0,20.098,527.777,3262.035,13.926,0.952,1.004,1.129,49.66,900.0
2026-08-10T14:07:35.075+00:00,57.0,20.0,527.602,3262.211,13.922,0.952,1.004,1.129,50.147,800.0
2026-08-10T14:07:36.075+00:00,58.0,20.049,527.602,3262.211,13.922,0.952,1.004,1.129,49.173,900.0
2026-08-10T14:07:37.075+00:00,59.0,20.339,527.602,3262.211,13.922,0.952,1.004,1.129,50.147,900.0
2026-08-10T14:07:38.075+00:00,60.0,21.065,526.695,3263.117,13.898,0.952,1.004,1.129,49.66,900.0
2026-08-10T14:07:39.075+00:00,61.0,20.388,526.695,3263.117,13.898,1.036,1.021,1.134,50.147,900.0
2026-08-10T14:07:40.075+00:00,62.0,21.256,526.941,3262.871,13.904,1.036,1.021,1.134,49.66,900.0
2026-08-10T14:07:41.075+00:00,63.0,20.339,526.734,3263.078,13.899,1.036,1.021,1.134,50.634,900.0
2026-08-10T14:07:42.075+00:00,64.0,20.195,526.734,3263.078,13.899,1.036,1.021,1.134,50.147,900.0
2026-08-10T14:07:43.075+00:00,65.0,19.708,526.734,3263.078,13.899,1.036,1.021,1.134,50.634,900.0
2026-08-10T14:07:44.075+00:00,66.0,20.244,526.734,3263.078,13.899,0.953,1.003,1.128,49.66,900.0
2026-08-10T14:07:45.075+00:00,67.0,20.823,526.734,3263.078,13.899,0.953,1.003,1.128,49.66,900.0
2026-08-10T14:07:46.076+00:00,68.001,24.205,525.32,3264.492,13.861,0.953,1.003,1.128,50.634,900.0
2026-08-10T14:07:47.075+00:00,69.0,23.245,525.219,3264.594,13.859,0.953,1.003,1.128,49.66,900.0
2026-08-10T14:07:48.075+00:00,70.0,25.243,534.887,3254.926,14.114,0.953,1.003,1.128,49.66,900.0
2026-08-10T14:07:49.075+00:00,71.0,24.88,528.301,3261.512,13.94,1.277,1.07,1.149,50.147,900.0
2026-08-10T14:07:50.075+00:00,72.0,24.265,526.203,3263.609,13.885,1.277,1.07,1.149,50.634,900.0
2026-08-10T14:07:51.075+00:00,73.0,23.614,526.203,3263.609,13.885,1.277,1.07,1.149,50.634,900.0
2026-08-10T14:07:52.075+00:00,74.0,24.155,526.66,3263.152,13.897,1.277,1.07,1.149,50.147,900.0
2026-08-10T14:07:53.075+00:00,75.0,24.286,526.895,3262.918,13.903,1.277,1.07,1.149,49.66,900.0
2026-08-10T14:07:54.075+00:00,76.0,24.213,529.078,3260.734,13.961,1.175,1.052,1.143,49.66,900.0
2026-08-10T14:07:55.077+00:00,77.002,23.188,529.004,3260.809,13.959,1.175,1.052,1.143,49.66,900.0
2026-08-10T14:07:56.075+00:00,78.0,22.963,524.145,3265.668,13.83,1.175,1.052,1.143,50.147,900.0
2026-08-10T14:07:57.075+00:00,79.0,21.698,529.152,3260.66,13.962,1.175,1.052,1.143,49.173,1500.0
2026-08-10T14:07:58.075+00:00,80.0,19.906,526.504,3263.309,13.893,1.175,1.052,1.143,50.147,1500.0
2026-08-10T14:07:59.075+00:00,81.0,18.913,521.266,3268.547,13.754,1.081,1.034,1.136,49.66,1500.0
2026-08-10T14:08:00.075+00:00,82.0,18.957,524.148,3265.664,13.83,1.081,1.034,1.136,50.147,1500.0
2026-08-10T14:08:01.075+00:00,83.0,19.294,524.043,3265.77,13.828,1.081,1.034,1.136,49.66,1500.0
2026-08-10T14:08:02.075+00:00,84.0,23.855,521.797,3268.016,13.768,1.081,1.034,1.136,50.634,800.0
2026-08-10T14:08:03.075+00:00,85.0,23.855,521.797,3268.016,13.768,1.081,1.034,1.136,50.147,900.0
2026-08-10T14:08:04.075+00:00,86.0,25.0,521.73,3268.082,13.767,1.154,1.05,1.141,50.147,800.0
2026-08-10T14:08:05.075+00:00,87.0,22.464,521.621,3268.191,13.764,1.154,1.05,1.141,50.147,900.0
2026-08-10T14:08:06.075+00:00,88.0,20.531,521.621,3268.191,13.764,1.154,1.05,1.141,50.634,900.0
2026-08-10T14:08:07.075+00:00,89.0,19.951,521.621,3268.191,13.764,1.154,1.05,1.141,50.147,900.0
2026-08-10T14:08:08.075+00:00,90.0,20.339,521.621,3268.191,13.764,1.154,1.05,1.141,49.66,900.0
2026-08-10T14:08:09.075+00:00,91.0,20.29,521.621,3268.191,13.764,1.062,1.033,1.135,49.173,900.0
2026-08-10T14:08:10.075+00:00,92.0,20.388,521.621,3268.191,13.764,1.062,1.033,1.135,49.66,900.0
2026-08-10T14:08:11.075+00:00,93.0,20.388,521.621,3268.191,13.764,1.062,1.033,1.135,50.147,900.0
2026-08-10T14:08:12.075+00:00,94.0,21.687,522.102,3267.711,13.776,1.062,1.033,1.135,49.173,900.0
2026-08-10T14:08:13.075+00:00,95.0,21.981,523.504,3266.309,13.813,1.062,1.033,1.135,50.634,900.0
2026-08-10T14:08:14.075+00:00,96.0,20.098,523.504,3266.309,13.813,0.976,1.015,1.128,49.66,900.0
2026-08-10T14:08:15.075+00:00,97.0,22.384,523.504,3266.309,13.813,0.976,1.015,1.128,49.66,900.0
2026-08-10T14:08:16.075+00:00,98.0,23.415,521.371,3268.441,13.757,0.976,1.015,1.128,49.173,900.0
2026-08-10T14:08:17.075+00:00,99.0,23.729,521.73,3268.082,13.767,0.976,1.015,1.128,50.147,900.0
2026-08-10T14:08:18.075+00:00,100.0,24.088,524.09,3265.723,13.829,0.976,1.015,1.128,49.66,800.0
2026-08-10T14:08:19.075+00:00,101.0,24.344,524.035,3265.777,13.827,1.218,1.065,1.144,49.66,900.0
2026-08-10T14:08:20.075+00:00,102.0,25.304,522.898,3266.914,13.797,1.218,1.065,1.144,50.147,900.0
2026-08-10T14:08:21.078+00:00,103.003,25.42,535.508,3254.305,14.13,1.218,1.065,1.144,50.634,900.0
2026-08-10T14:08:22.075+00:00,104.0,24.396,531.68,3258.133,14.029,1.218,1.065,1.144,49.66,900.0
2026-08-10T14:08:23.075+00:00,105.0,23.43,530.191,3259.621,13.99,1.218,1.065,1.144,49.173,900.0
2026-08-10T14:08:24.075+00:00,106.0,24.519,531.723,3258.09,14.03,1.281,1.081,1.149,50.634,800.0
2026-08-10T14:08:25.075+00:00,107.0,24.038,530.969,3258.844,14.01,1.281,1.081,1.149,50.147,900.0
2026-08-10T14:08:26.075+00:00,108.0,24.029,526.875,3262.938,13.902,1.281,1.081,1.149,49.66,900.0
2026-08-10T14:08:27.075+00:00,109.0,23.301,525.918,3263.895,13.877,1.281,1.081,1.149,50.147,900.0
2026-08-10T14:08:28.075+00:00,110.0,23.544,524.168,3265.645,13.831,1.281,1.081,1.149,49.66,900.0
2026-08-10T14:08:29.075+00:00,111.0,23.855,524.168,3265.645,13.831,1.419,1.113,1.159,50.147,900.0
2026-08-10T14:08:30.075+00:00,112.0,22.683,523.406,3266.406,13.811,1.419,1.113,1.159,49.66,900.0
2026-08-10T14:08:31.075+00:00,113.0,20.723,523.332,3266.48,13.809,1.419,1.113,1.159,49.66,900.0
2026-08-10T14:08:32.075+00:00,114.0,19.756,523.535,3266.277,13.814,1.419,1.113,1.159,50.147,900.0
2026-08-10T14:08:33.075+00:00,115.0,20.581,523.535,3266.277,13.814,1.419,1.113,1.159,50.147,900.0
2026-08-10T14:08:34.075+00:00,116.0,20.388,523.535,3266.277,13.814,1.305,1.094,1.153,50.634,900.0
2026-08-10T14:08:35.075+00:00,117.0,20.388,523.77,3266.043,13.82,1.305,1.094,1.153,49.66,900.0
2026-08-10T14:08:36.075+00:00,118.0,21.22,524.012,3265.801,13.827,1.305,1.094,1.153,49.66,900.0
2026-08-10T14:08:37.075+00:00,119.0,25.12,524.867,3264.945,13.849,1.305,1.094,1.153,50.147,900.0
2026-08-10T14:08:38.075+00:00,120.0,24.515,527.926,3261.887,13.93,1.305,1.094,1.153,49.66,900.0
2026-08-10T14:08:39.075+00:00,121.0,23.227,521.637,3268.176,13.764,1.2,1.076,1.146,49.173,1000.0
2026-08-10T14:08:40.079+00:00,122.004,24.286,522.102,3267.711,13.776,1.2,1.076,1.146,49.66,900.0
2026-08-10T14:08:41.075+00:00,123.0,25.362,522.984,3266.828,13.8,1.2,1.076,1.146,50.147,1500.0
2026-08-10T14:08:42.075+00:00,124.0,19.059,522.973,3266.84,13.799,1.2,1.076,1.146,49.173,1500.0
2026-08-10T14:08:43.075+00:00,125.0,18.329,522.973,3266.84,13.799,1.2,1.076,1.146,50.147,1500.0
2026-08-10T14:08:44.075+00:00,126.0,17.564,522.973,3266.84,13.799,1.2,1.076,1.146,50.147,1500.0
2026-08-10T14:08:45.075+00:00,127.0,17.523,522.973,3266.84,13.799,1.104,1.058,1.14,49.66,1500.0
2026-08-10T14:08:46.075+00:00,128.0,19.668,525.312,3264.5,13.861,1.104,1.058,1.14,51.121,900.0
2026-08-10T14:08:47.075+00:00,129.0,20.482,525.414,3264.398,13.864,1.104,1.058,1.14,50.147,900.0
2026-08-10T14:08:48.075+00:00,130.0,21.359,525.414,3264.398,13.864,1.104,1.058,1.14,50.147,900.0
2026-08-10T14:08:49.075+00:00,131.0,23.913,525.414,3264.398,13.864,1.104,1.058,1.14,49.173,900.0
2026-08-10T14:08:50.075+00:00,132.0,23.971,522.332,3267.48,13.783,1.496,1.14,1.167,49.173,900.0
2026-08-10T14:08:51.075+00:00,133.0,22.927,522.332,3267.48,13.783,1.496,1.14,1.167,50.634,900.0
