timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-11T15:16:09.900+00:00,1.0,4.75,364.723,3425.09,9.624,3.758,3.493,3.203,58.426,1500.0
2026-08-11T15:16:10.900+00:00,2.0,25.5,380.492,3409.32,10.04,3.758,3.493,3.203,57.452,1500.0
2026-08-11T15:16:11.900+00:00,3.0,86.65,457.402,3332.41,12.069,3.938,3.535,3.218,59.4,1500.0
2026-08-11T15:16:12.900+00:00,4.0,54.061,505.43,3284.383,13.337,3.938,3.535,3.218,57.452,1500.0
2026-08-11T15:16:13.900+00:00,5.0,0.501,505.676,3284.137,13.343,3.938,3.535,3.218,57.452,1500.0
2026-08-11T15:16:14.900+00:00,6.0,1.763,505.668,3284.145,13.343,3.938,3.535,3.218,56.965,1500.0
2026-08-11T15:16:15.900+00:00,7.0,4.051,506.156,3283.656,13.356,3.938,3.535,3.218,56.965,600.0
2026-08-11T15:16:16.900+00:00,8.0,24.433,526.488,3263.324,13.892,3.703,3.492,3.206,57.452,1500.0
2026-08-11T15:16:17.900+00:00,9.0,18.274,551.418,3238.395,14.55,3.703,3.492,3.206,57.939,1500.0
2026-08-11T15:16:18.900+00:00,10.0,7.198,551.906,3237.906,14.563,3.703,3.492,3.206,57.452,1500.0
2026-08-11T15:16:19.900+00:00,11.0,30.077,569.766,3220.047,15.034,3.703,3.492,3.206,57.452,1500.0
2026-08-11T15:16:20.900+00:00,12.0,28.101,568.996,3220.816,15.014,3.703,3.492,3.206,56.965,1500.0
2026-08-11T15:16:21.900+00:00,13.0,28.9,567.145,3222.668,14.965,3.486,3.451,3.194,57.452,1500.0
2026-08-11T15:16:22.900+00:00,14.0,29.367,565.547,3224.266,14.923,3.486,3.451,3.194,57.452,1500.0
2026-08-11T15:16:23.900+00:00,15.0,28.535,564.363,3225.449,14.892,3.486,3.451,3.194,57.939,1500.0
2026-08-11T15:16:24.900+00:00,16.0,30.025,563.402,3226.41,14.866,3.486,3.451,3.194,57.452,1500.0
2026-08-11T15:16:25.900+00:00,17.0,27.99,562.199,3227.613,14.834,3.486,3.451,3.194,57.939,1500.0
2026-08-11T15:16:26.900+00:00,18.0,30.457,561.176,3228.637,14.807,3.607,3.477,3.204,57.939,1500.0
2026-08-11T15:16:27.900+00:00,19.0,27.99,560.293,3229.52,14.784,3.607,3.477,3.204,57.939,1500.0
2026-08-11T15:16:28.900+00:00,20.0,30.982,559.539,3230.273,14.764,3.607,3.477,3.204,57.939,1500.0
2026-08-11T15:16:29.900+00:00,21.0,28.861,559.406,3230.406,14.761,3.607,3.477,3.204,57.452,1500.0
2026-08-11T15:16:30.900+00:00,22.0,28.571,558.637,3231.176,14.74,3.607,3.477,3.204,57.939,1500.0
2026-08-11T15:16:31.900+00:00,23.0,30.457,558.758,3231.055,14.744,3.318,3.418,3.186,56.478,1500.0
2026-08-11T15:16:32.900+00:00,24.0,29.695,558.812,3231.0,14.745,3.318,3.418,3.186,56.965,1500.0
2026-08-11T15:16:33.900+00:00,25.0,28.571,558.363,3231.449,14.733,3.318,3.418,3.186,57.939,1500.0
2026-08-11T15:16:34.900+00:00,26.0,28.389,557.859,3231.953,14.72,3.318,3.418,3.186,57.452,1500.0
2026-08-11T15:16:35.900+00:00,27.0,28.283,557.715,3232.098,14.716,3.318,3.418,3.186,57.939,1500.0
2026-08-11T15:16:36.900+00:00,28.0,29.668,557.609,3232.203,14.713,3.132,3.378,3.174,56.965,1500.0
2026-08-11T15:16:37.900+00:00,29.0,29.114,557.605,3232.207,14.713,3.132,3.378,3.174,57.452,1500.0
2026-08-11T15:16:38.900+00:00,30.0,28.499,558.336,3231.477,14.733,3.132,3.378,3.174,57.452,1500.0
2026-08-11T15:16:39.900+00:00,31.0,29.471,558.336,3231.477,14.733,3.132,3.378,3.174,58.426,1500.0
2026-08-11T15:16:40.900+00:00,32.0,29.545,558.332,3231.48,14.732,3.132,3.378,3.174,56.965,1500.0
2026-08-11T15:16:41.900+00:00,33.0,30.905,558.324,3231.488,14.732,2.881,3.322,3.157,57.939,1500.0
2026-08-11T15:16:42.900+00:00,34.0,29.337,558.316,3231.496,14.732,2.881,3.322,3.157,56.965,1500.0
2026-08-11T15:16:43.900+00:00,35.0,28.788,558.316,3231.496,14.732,2.881,3.322,3.157,57.452,1500.0
2026-08-11T15:16:44.900+00:00,36.0,28.316,558.312,3231.5,14.732,2.881,3.322,3.157,57.452,1500.0
2026-08-11T15:16:45.900+00:00,37.0,30.075,559.031,3230.781,14.751,2.881,3.322,3.157,56.965,1500.0
2026-08-11T15:16:46.900+00:00,38.0,32.992,560.77,3229.043,14.797,2.73,3.283,3.145,57.452,900.0
2026-08-11T15:16:47.900+00:00,39.0,32.995,560.77,3229.043,14.797,2.73,3.283,3.145,56.965,1500.0
2026-08-11T15:16:48.900+00:00,40.0,28.9,560.77,3229.043,14.797,2.73,3.283,3.145,56.965,1500.0
2026-08-11T15:16:49.900+00:00,41.0,29.471,560.766,3229.047,14.797,2.73,3.283,3.145,57.452,1500.0
2026-08-11T15:16:50.900+00:00,42.0,30.28,560.766,3229.047,14.797,2.73,3.283,3.145,55.991,1500.0
2026-08-11T15:16:51.900+00:00,43.0,29.008,560.766,3229.047,14.797,2.592,3.245,3.133,57.452,1500.0
2026-08-11T15:16:52.900+00:00,44.0,30.964,560.754,3229.059,14.796,2.592,3.245,3.133,58.426,1500.0
2026-08-11T15:16:53.900+00:00,45.0,28.861,560.754,3229.059,14.796,2.592,3.245,3.133,57.452,1500.0
2026-08-11T15:16:54.900+00:00,46.0,28.351,560.746,3229.066,14.796,2.592,3.245,3.133,56.478,1500.0
2026-08-11T15:16:55.900+00:00,47.0,29.367,560.746,3229.066,14.796,2.592,3.245,3.133,57.452,1500.0
2026-08-11T15:16:56.900+00:00,48.0,29.412,560.738,3229.074,14.796,2.464,3.208,3.122,57.939,1500.0
2026-08-11T15:16:57.900+00:00,49.0,30.357,560.727,3229.086,14.796,2.464,3.208,3.122,56.965,1500.0
2026-08-11T15:16:58.900+00:00,50.0,31.218,560.961,3228.852,14.802,2.464,3.208,3.122,56.478,1500.0
2026-08-11T15:16:59.900+00:00,51.0,31.078,560.961,3228.852,14.802,2.464,3.208,3.122,57.452,1500.0
2026-08-11T15:17:00.900+00:00,52.0,29.744,560.953,3228.859,14.802,2.464,3.208,3.122,57.452,1500.0
2026-08-11T15:17:01.900+00:00,53.0,32.17,561.098,3228.715,14.805,2.266,3.154,3.104,56.478,1500.0
2026-08-11T15:17:02.900+00:00,54.0,32.741,561.191,3228.621,14.808,2.266,3.154,3.104,56.478,1500.0
2026-08-11T15:17:03.900+00:00,55.0,31.139,561.191,3228.621,14.808,2.266,3.154,3.104,56.965,1500.0
2026-08-11T15:17:04.900+00:00,56.0,29.847,561.191,3228.621,14.808,2.266,3.154,3.104,55.504,1500.0
2026-08-11T15:17:05.900+00:00,57.0,29.62,561.191,3228.621,14.808,2.266,3.154,3.104,57.939,1500.0
2026-08-11T15:17:06.900+00:00,58.0,29.082,561.172,3228.641,14.807,2.084,3.101,3.087,56.478,1500.0
2026-08-11T15:17:07.900+00:00,59.0,29.442,561.168,3228.645,14.807,2.084,3.101,3.087,56.478,1500.0
2026-08-11T15:17:08.900+00:00,60.0,30.025,561.168,3228.645,14.807,2.084,3.101,3.087,55.991,1500.0
2026-08-11T15:17:09.900+00:00,61.0,30.051,561.168,3228.645,14.807,2.084,3.101,3.087,57.452,1500.0
2026-08-11T15:17:10.900+00:00,62.0,32.824,561.391,3228.422,14.813,2.084,3.101,3.087,56.965,1500.0
2026-08-11T15:17:11.900+00:00,63.0,31.566,561.535,3228.277,14.817,2.158,3.099,3.087,57.452,1500.0
2026-08-11T15:17:12.900+00:00,64.0,32.824,563.355,3226.457,14.865,2.158,3.099,3.087,55.991,1500.0
2026-08-11T15:17:13.900+00:00,65.0,29.798,563.355,3226.457,14.865,2.158,3.099,3.087,56.478,1500.0
2026-08-11T15:17:14.900+00:00,66.0,29.975,563.355,3226.457,14.865,2.158,3.099,3.087,56.965,1500.0
2026-08-11T15:17:15.900+00:00,67.0,29.771,563.352,3226.461,14.865,2.158,3.099,3.087,56.965,1500.0
2026-08-11T15:17:16.900+00:00,68.0,44.444,563.469,3226.344,14.868,2.306,3.114,3.092,56.965,1500.0
2026-08-11T15:17:17.900+00:00,69.0,34.0,563.566,3226.246,14.871,2.306,3.114,3.092,56.478,1500.0
2026-08-11T15:17:18.900+00:00,70.0,31.298,563.812,3226.0,14.877,2.306,3.114,3.092,56.965,1500.0
2026-08-11T15:17:19.900+00:00,71.0,31.472,564.047,3225.766,14.883,2.306,3.114,3.092,57.452,1500.0
2026-08-11T15:17:20.900+00:00,72.0,32.234,564.047,3225.766,14.883,2.306,3.114,3.092,55.991,1500.0
2026-08-11T15:17:21.900+00:00,73.0,28.934,564.027,3225.785,14.883,2.201,3.079,3.081,56.478,1500.0
2026-08-11T15:17:22.900+00:00,74.0,35.427,564.027,3225.785,14.883,2.201,3.079,3.081,56.965,900.0
2026-08-11T15:17:23.900+00:00,75.0,27.665,564.027,3225.785,14.883,2.201,3.079,3.081,56.965,1500.0
2026-08-11T15:17:24.900+00:00,76.0,32.071,564.027,3225.785,14.883,2.201,3.079,3.081,55.991,1500.0
2026-08-11T15:17:25.900+00:00,77.0,29.825,564.027,3225.785,14.883,2.201,3.079,3.081,56.478,1500.0
2026-08-11T15:17:26.900+00:00,78.0,28.894,564.016,3225.797,14.882,2.185,3.061,3.075,56.478,1500.0
2026-08-11T15:17:27.900+00:00,79.0,29.592,564.016,3225.797,14.882,2.185,3.061,3.075,56.478,1500.0
2026-08-11T15:17:28.900+00:00,80.0,28.861,564.016,3225.797,14.882,2.185,3.061,3.075,55.991,1500.0
2026-08-11T15:17:29.900+00:00,81.0,50.127,564.293,3225.52,14.89,2.185,3.061,3.075,57.452,1500.0
2026-08-11T15:17:30.900+00:00,82.0,48.737,564.473,3225.34,14.894,2.185,3.061,3.075,57.939,1500.0
2026-08-11T15:17:31.900+00:00,83.0,38.228,564.445,3225.367,14.894,2.09,3.026,3.063,56.965,1500.0
2026-08-11T15:17:32.900+00:00,84.0,32.143,564.582,3225.23,14.897,2.09,3.026,3.063,56.965,1500.0
