timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T14:58:58.785+00:00,1.0,4.261,365.469,3424.344,9.643,0.284,0.065,0.104,46.738,1500.0
2026-08-10T14:58:59.785+00:00,2.0,22.055,371.531,3418.281,9.803,0.284,0.065,0.104,45.764,1500.0
2026-08-10T14:59:00.786+00:00,3.0,33.756,401.984,3387.828,10.607,0.284,0.065,0.104,47.225,1500.0
2026-08-10T14:59:01.785+00:00,4.0,59.343,467.012,3322.801,12.323,0.422,0.098,0.114,47.712,1500.0
2026-08-10T14:59:02.785+00:00,5.0,9.25,471.578,3318.234,12.443,0.422,0.098,0.114,47.225,1500.0
2026-08-10T14:59:03.785+00:00,6.0,0.251,471.824,3317.988,12.45,0.422,0.098,0.114,47.225,1500.0
2026-08-10T14:59:04.785+00:00,7.0,2.771,472.559,3317.254,12.469,0.422,0.098,0.114,46.738,1500.0
2026-08-10T14:59:05.786+00:00,8.0,4.511,480.363,3309.449,12.675,0.422,0.098,0.114,46.738,1500.0
2026-08-10T14:59:06.785+00:00,9.0,25.879,503.535,3286.277,13.287,0.468,0.113,0.119,46.738,1500.0
2026-08-10T14:59:07.785+00:00,10.0,11.421,524.848,3264.965,13.849,0.468,0.113,0.119,46.738,1500.0
2026-08-10T14:59:08.785+00:00,11.0,6.599,537.902,3251.91,14.193,0.468,0.113,0.119,46.738,1500.0
2026-08-10T14:59:09.785+00:00,12.0,11.929,544.168,3245.645,14.359,0.468,0.113,0.119,47.225,1500.0
2026-08-10T14:59:10.785+00:00,13.0,12.145,536.262,3253.551,14.15,0.468,0.113,0.119,46.738,1500.0
2026-08-10T14:59:11.785+00:00,14.0,13.281,534.379,3255.434,14.1,0.511,0.128,0.124,47.712,900.0
2026-08-10T14:59:12.786+00:00,15.0,16.223,530.77,3259.043,14.005,0.511,0.128,0.124,47.712,900.0
2026-08-10T14:59:13.785+00:00,16.0,16.223,532.398,3257.414,14.048,0.511,0.128,0.124,47.712,900.0
2026-08-10T14:59:14.786+00:00,17.0,18.325,528.969,3260.844,13.958,0.511,0.128,0.124,47.225,900.0
2026-08-10T14:59:15.785+00:00,18.0,18.016,530.969,3258.844,14.01,0.511,0.128,0.124,47.712,800.0
2026-08-10T14:59:16.786+00:00,19.0,18.421,531.297,3258.516,14.019,0.47,0.125,0.123,46.251,1000.0
2026-08-10T14:59:17.785+00:00,20.0,17.016,534.176,3255.637,14.095,0.47,0.125,0.123,46.738,1500.0
