timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T15:01:41.540+00:00,1.0,4.25,345.891,3443.922,9.127,0.142,0.103,0.107,46.738,1500.0
2026-08-10T15:01:42.540+00:00,2.0,25.5,361.613,3428.199,9.542,0.211,0.118,0.112,47.225,1500.0
2026-08-10T15:01:43.540+00:00,3.0,21.554,386.738,3403.074,10.205,0.211,0.118,0.112,47.712,1500.0
2026-08-10T15:01:44.543+00:00,4.003,64.461,458.84,3330.973,12.107,0.211,0.118,0.112,47.712,1500.0
2026-08-10T15:01:45.540+00:00,5.0,19.298,472.785,3317.027,12.475,0.211,0.118,0.112,48.199,1500.0
2026-08-10T15:01:46.540+00:00,6.0,0.251,472.785,3317.027,12.475,0.211,0.118,0.112,47.225,1500.0
2026-08-10T15:01:47.540+00:00,7.0,0.251,472.785,3317.027,12.475,0.194,0.116,0.111,46.738,1500.0
2026-08-10T15:01:48.540+00:00,8.0,2.736,476.398,3313.414,12.571,0.194,0.116,0.111,45.764,1500.0
2026-08-10T15:01:49.540+00:00,9.0,28.329,497.848,3291.965,13.136,0.194,0.116,0.111,47.712,1500.0
2026-08-10T15:01:50.540+00:00,10.0,21.197,516.816,3272.996,13.637,0.194,0.116,0.111,47.712,1500.0
2026-08-10T15:01:51.540+00:00,11.0,12.782,524.445,3265.367,13.838,0.194,0.116,0.111,46.738,1500.0
2026-08-10T15:01:52.540+00:00,12.0,15.594,524.441,3265.371,13.838,0.178,0.114,0.11,46.738,1500.0
2026-08-10T15:01:53.540+00:00,13.0,14.888,524.441,3265.371,13.838,0.178,0.114,0.11,46.738,1500.0
2026-08-10T15:01:54.540+00:00,14.0,19.656,524.441,3265.371,13.838,0.178,0.114,0.11,47.225,1000.0
2026-08-10T15:01:55.540+00:00,15.0,22.494,524.441,3265.371,13.838,0.178,0.114,0.11,46.738,900.0
2026-08-10T15:01:56.540+00:00,16.0,22.66,524.441,3265.371,13.838,0.178,0.114,0.11,46.738,900.0
2026-08-10T15:01:57.540+00:00,17.0,21.481,524.441,3265.371,13.838,0.164,0.112,0.109,46.251,900.0
2026-08-10T15:01:58.540+00:00,18.0,22.794,524.441,3265.371,13.838,0.164,0.112,0.109,47.712,900.0
2026-08-10T15:01:59.540+00:00,19.0,22.549,524.441,3265.371,13.838,0.164,0.112,0.109,48.199,900.0
2026-08-10T15:02:00.540+00:00,20.0,23.114,524.656,3265.156,13.844,0.164,0.112,0.109,46.738,800.0
2026-08-10T15:02:01.540+00:00,21.0,23.415,524.977,3264.836,13.852,0.164,0.112,0.109,46.251,900.0
2026-08-10T15:02:02.540+00:00,22.0,22.549,524.016,3265.797,13.827,0.231,0.127,0.114,46.738,900.0
2026-08-10T15:02:03.540+00:00,23.0,22.167,522.117,3267.695,13.777,0.231,0.127,0.114,47.712,900.0
2026-08-10T15:02:04.540+00:00,24.0,22.222,523.973,3265.84,13.826,0.231,0.127,0.114,46.738,800.0
2026-08-10T15:02:05.540+00:00,25.0,23.171,524.27,3265.543,13.834,0.231,0.127,0.114,47.712,900.0
2026-08-10T15:02:06.540+00:00,26.0,22.927,526.148,3263.664,13.883,0.231,0.127,0.114,46.738,800.0
2026-08-10T15:02:07.540+00:00,27.0,22.983,526.395,3263.418,13.89,0.293,0.142,0.119,47.225,900.0
2026-08-10T15:02:08.540+00:00,28.0,23.227,525.047,3264.766,13.854,0.293,0.142,0.119,47.225,900.0
2026-08-10T15:02:09.540+00:00,29.0,22.03,525.188,3264.625,13.858,0.293,0.142,0.119,47.225,1000.0
2026-08-10T15:02:10.540+00:00,30.0,22.222,523.117,3266.695,13.803,0.293,0.142,0.119,46.738,900.0
2026-08-10T15:02:11.540+00:00,31.0,24.45,526.492,3263.32,13.892,0.293,0.142,0.119,47.712,900.0
2026-08-10T15:02:12.540+00:00,32.0,22.414,526.254,3263.559,13.886,0.59,0.206,0.14,47.712,900.0
2026-08-10T15:02:13.540+00:00,33.0,23.587,522.371,3267.441,13.784,0.59,0.206,0.14,46.251,800.0
2026-08-10T15:02:14.540+00:00,34.0,22.167,523.762,3266.051,13.82,0.59,0.206,0.14,46.738,900.0
2026-08-10T15:02:15.540+00:00,35.0,23.821,532.66,3257.152,14.055,0.59,0.206,0.14,46.738,900.0
2026-08-10T15:02:16.540+00:00,36.0,22.222,531.336,3258.477,14.02,0.59,0.206,0.14,47.225,900.0
2026-08-10T15:02:17.540+00:00,37.0,22.414,530.773,3259.039,14.005,0.703,0.236,0.15,47.712,900.0
2026-08-10T15:02:18.540+00:00,38.0,22.983,530.773,3259.039,14.005,0.703,0.236,0.15,47.225,900.0
2026-08-10T15:02:19.540+00:00,39.0,23.472,533.52,3256.293,14.078,0.703,0.236,0.15,47.712,900.0
2026-08-10T15:02:20.540+00:00,40.0,23.171,533.52,3256.293,14.078,0.703,0.236,0.15,47.225,900.0
2026-08-10T15:02:21.540+00:00,41.0,22.716,528.879,3260.934,13.955,0.703,0.236,0.15,46.738,1500.0
2026-08-10T15:02:22.540+00:00,42.0,14.64,521.664,3268.148,13.765,0.727,0.249,0.155,47.225,1500.0
2026-08-10T15:02:23.540+00:00,43.0,15.385,522.18,3267.633,13.779,0.727,0.249,0.155,48.199,1500.0
2026-08-10T15:02:24.540+00:00,44.0,15.479,522.18,3267.633,13.779,0.727,0.249,0.155,48.199,1500.0
2026-08-10T15:02:25.540+00:00,45.0,15.594,525.344,3264.469,13.862,0.727,0.249,0.155,46.251,1500.0
2026-08-10T15:02:26.540+00:00,46.0,17.37,525.344,3264.469,13.862,0.727,0.249,0.155,47.225,800.0
2026-08-10T15:02:27.540+00:00,47.0,22.738,528.371,3261.441,13.942,0.909,0.294,0.17,47.712,900.0
2026-08-10T15:02:28.540+00:00,48.0,22.359,528.371,3261.441,13.942,0.909,0.294,0.17,46.738,1000.0
2026-08-10T15:02:29.543+00:00,49.003,25.366,528.203,3261.609,13.937,0.909,0.294,0.17,47.712,900.0
2026-08-10T15:02:30.540+00:00,50.0,16.873,528.0,3261.812,13.932,0.909,0.294,0.17,48.199,1500.0
2026-08-10T15:02:31.540+00:00,51.0,14.144,525.078,3264.734,13.855,0.909,0.294,0.17,47.712,1500.0
2026-08-10T15:02:32.540+00:00,52.0,13.514,525.078,3264.734,13.855,0.836,0.289,0.169,47.712,1500.0
2026-08-10T15:02:33.540+00:00,53.0,13.054,525.078,3264.734,13.855,0.836,0.289,0.169,46.251,1500.0
