timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-11T15:02:59.186+00:00,1.0,4.01,369.141,3420.672,9.74,3.447,3.46,3.032,57.939,1500.0
2026-08-11T15:03:00.186+00:00,2.0,25.5,383.832,3405.98,10.128,3.447,3.46,3.032,57.939,1500.0
2026-08-11T15:03:01.186+00:00,3.0,87.469,462.629,3327.184,12.207,3.491,3.469,3.037,57.939,1500.0
2026-08-11T15:03:02.186+00:00,4.0,50.886,508.297,3281.516,13.412,3.491,3.469,3.037,58.913,1500.0
2026-08-11T15:03:03.186+00:00,5.0,1.754,508.527,3281.285,13.418,3.491,3.469,3.037,57.939,1500.0
2026-08-11T15:03:04.186+00:00,6.0,3.5,508.77,3281.043,13.425,3.491,3.469,3.037,57.939,1500.0
2026-08-11T15:03:05.186+00:00,7.0,2.771,519.039,3270.773,13.696,3.491,3.469,3.037,56.478,1500.0
2026-08-11T15:03:06.186+00:00,8.0,24.242,531.945,3257.867,14.036,3.292,3.428,3.026,56.965,1500.0
2026-08-11T15:03:07.186+00:00,9.0,17.259,552.691,3237.121,14.584,3.292,3.428,3.026,56.478,1500.0
2026-08-11T15:03:08.186+00:00,10.0,3.797,553.184,3236.629,14.597,3.292,3.428,3.026,56.478,1500.0
2026-08-11T15:03:09.186+00:00,11.0,25.995,555.637,3234.176,14.661,3.292,3.428,3.026,56.965,1500.0
2026-08-11T15:03:10.186+00:00,12.0,26.772,556.617,3233.195,14.687,3.292,3.428,3.026,57.939,1500.0
2026-08-11T15:03:11.186+00:00,13.0,25.722,557.598,3232.215,14.713,3.108,3.388,3.015,56.965,1500.0
2026-08-11T15:03:12.186+00:00,14.0,25.526,557.844,3231.969,14.72,3.108,3.388,3.015,57.452,1500.0
2026-08-11T15:03:13.186+00:00,15.0,26.19,558.816,3230.996,14.745,3.108,3.388,3.015,56.478,1500.0
2026-08-11T15:03:14.186+00:00,16.0,26.862,558.812,3231.0,14.745,3.108,3.388,3.015,57.452,1500.0
