timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T15:43:50.169+00:00,1.0,4.25,347.5,3442.312,9.169,1.025,0.992,0.921,50.147,1500.0
2026-08-10T15:43:51.169+00:00,2.0,21.662,363.715,3426.098,9.597,1.025,0.992,0.921,50.634,1500.0
2026-08-10T15:43:52.171+00:00,3.002,30.693,389.473,3400.34,10.277,1.025,0.992,0.921,50.147,1500.0
2026-08-10T15:43:53.169+00:00,4.0,85.894,473.375,3316.438,12.491,1.025,0.992,0.921,50.634,1500.0
2026-08-10T15:43:54.169+00:00,5.0,40.0,509.883,3279.93,13.454,1.103,1.009,0.927,51.121,1500.0
2026-08-10T15:43:55.168+00:00,6.0,0.5,509.879,3279.934,13.454,1.103,1.009,0.927,50.147,1500.0
2026-08-10T15:43:56.169+00:00,7.0,2.764,510.832,3278.98,13.479,1.103,1.009,0.927,51.121,1500.0
2026-08-10T15:43:57.169+00:00,8.0,3.03,514.402,3275.41,13.573,1.103,1.009,0.927,49.173,600.0
2026-08-10T15:43:58.169+00:00,9.0,25.945,537.406,3252.406,14.18,1.103,1.009,0.927,49.66,1500.0
2026-08-10T15:43:59.169+00:00,10.0,13.065,561.664,3228.148,14.82,1.095,1.008,0.928,50.147,1500.0
2026-08-10T15:44:00.169+00:00,11.0,6.582,562.812,3227.0,14.851,1.095,1.008,0.928,50.147,1500.0
2026-08-10T15:44:01.169+00:00,12.0,18.02,563.184,3226.629,14.86,1.095,1.008,0.928,50.147,1500.0
2026-08-10T15:44:02.169+00:00,13.0,27.204,562.301,3227.512,14.837,1.095,1.008,0.928,50.634,1500.0
2026-08-10T15:44:03.169+00:00,14.0,28.133,568.195,3221.617,14.993,1.095,1.008,0.928,50.634,1500.0
2026-08-10T15:44:04.169+00:00,15.0,24.495,567.336,3222.477,14.97,1.007,0.991,0.922,50.634,1500.0
2026-08-10T15:44:05.169+00:00,16.0,25.436,566.52,3223.293,14.948,1.007,0.991,0.922,50.147,1500.0
2026-08-10T15:44:06.169+00:00,17.0,26.866,565.539,3224.273,14.923,1.007,0.991,0.922,50.147,1500.0
2026-08-10T15:44:07.169+00:00,18.0,25.25,565.215,3224.598,14.914,1.007,0.991,0.922,50.634,1500.0
2026-08-10T15:44:08.169+00:00,19.0,26.263,564.297,3225.516,14.89,1.007,0.991,0.922,50.147,1500.0
2026-08-10T15:44:09.169+00:00,20.0,24.81,563.652,3226.16,14.873,0.926,0.975,0.917,50.634,1500.0
2026-08-10T15:44:10.169+00:00,21.0,25.0,563.84,3225.973,14.878,0.926,0.975,0.917,51.608,1500.0
2026-08-10T15:44:11.169+00:00,22.0,27.182,574.953,3214.859,15.171,0.926,0.975,0.917,49.66,1500.0
2026-08-10T15:44:12.169+00:00,23.0,26.119,566.23,3223.582,14.941,0.926,0.975,0.917,50.147,1500.0
2026-08-10T15:44:13.168+00:00,24.0,26.396,570.172,3219.641,15.045,0.926,0.975,0.917,50.634,1500.0
2026-08-10T15:44:14.169+00:00,25.0,24.557,567.594,3222.219,14.977,0.932,0.975,0.917,51.121,1500.0
2026-08-10T15:44:15.169+00:00,26.0,27.586,567.961,3221.852,14.987,0.932,0.975,0.917,50.634,1500.0
2026-08-10T15:44:16.169+00:00,27.0,25.628,569.371,3220.441,15.024,0.932,0.975,0.917,50.634,1500.0
2026-08-10T15:44:17.169+00:00,28.0,25.253,571.012,3218.801,15.067,0.932,0.975,0.917,51.121,1500.0
2026-08-10T15:44:18.169+00:00,29.0,26.01,572.934,3216.879,15.118,0.932,0.975,0.917,51.121,1500.0
2026-08-10T15:44:19.169+00:00,30.0,28.212,567.766,3222.047,14.981,0.938,0.976,0.918,51.608,1500.0
2026-08-10T15:44:20.169+00:00,31.0,26.238,567.91,3221.902,14.985,0.938,0.976,0.918,51.608,1500.0
2026-08-10T15:44:21.168+00:00,32.0,26.5,564.32,3225.492,14.89,0.938,0.976,0.918,51.121,1500.0
2026-08-10T15:44:22.169+00:00,33.0,24.873,564.352,3225.461,14.891,0.938,0.976,0.918,51.608,1500.0
2026-08-10T15:44:23.169+00:00,34.0,29.426,567.824,3221.988,14.983,0.938,0.976,0.918,50.634,1500.0
2026-08-10T15:44:24.169+00:00,35.0,24.747,566.855,3222.957,14.957,0.943,0.976,0.918,50.634,1500.0
2026-08-10T15:44:25.169+00:00,36.0,26.329,573.77,3216.043,15.14,0.943,0.976,0.918,51.121,1500.0
2026-08-10T15:44:26.169+00:00,37.0,25.622,575.012,3214.801,15.173,0.943,0.976,0.918,50.634,1500.0
2026-08-10T15:44:27.169+00:00,38.0,27.204,575.316,3214.496,15.181,0.943,0.976,0.918,51.608,1500.0
2026-08-10T15:44:28.169+00:00,39.0,25.954,574.754,3215.059,15.166,0.943,0.976,0.918,51.121,1000.0
2026-08-10T15:44:29.169+00:00,40.0,27.551,589.098,3200.715,15.544,0.948,0.977,0.919,51.608,1500.0
2026-08-10T15:44:30.169+00:00,41.0,24.619,588.449,3201.363,15.527,0.948,0.977,0.919,52.095,1500.0
2026-08-10T15:44:31.169+00:00,42.0,26.316,585.895,3203.918,15.46,0.948,0.977,0.919,50.634,1500.0
2026-08-10T15:44:32.169+00:00,43.0,24.685,583.5,3206.312,15.397,0.948,0.977,0.919,51.608,1500.0
2026-08-10T15:44:33.168+00:00,44.0,26.434,578.594,3211.219,15.267,0.948,0.977,0.919,51.608,1500.0
