timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-10T15:10:06.347+00:00,1.0,4.261,358.469,3431.344,9.459,1.202,0.921,0.517,48.686,1500.0
2026-08-10T15:10:07.347+00:00,2.0,22.306,374.227,3415.586,9.875,1.185,0.923,0.52,49.66,1500.0
2026-08-10T15:10:08.347+00:00,3.0,18.64,390.551,3399.262,10.305,1.185,0.923,0.52,49.173,1500.0
2026-08-10T15:10:09.347+00:00,4.0,56.203,450.887,3338.926,11.897,1.185,0.923,0.52,51.121,1500.0
2026-08-10T15:10:10.347+00:00,5.0,29.668,475.02,3314.793,12.534,1.185,0.923,0.52,49.66,1500.0
2026-08-10T15:10:11.347+00:00,6.0,0.251,475.02,3314.793,12.534,1.185,0.923,0.52,49.66,1500.0
2026-08-10T15:10:12.347+00:00,7.0,0.748,475.02,3314.793,12.534,1.09,0.907,0.517,49.66,1500.0
2026-08-10T15:10:13.347+00:00,8.0,0.251,475.02,3314.793,12.534,1.09,0.907,0.517,48.686,600.0
2026-08-10T15:10:14.347+00:00,9.0,21.662,492.652,3297.16,12.999,1.09,0.907,0.517,49.173,1500.0
2026-08-10T15:10:15.347+00:00,10.0,22.475,517.832,3271.98,13.664,1.09,0.907,0.517,49.173,1500.0
2026-08-10T15:10:16.347+00:00,11.0,4.534,516.703,3273.109,13.634,1.09,0.907,0.517,49.66,1500.0
2026-08-10T15:10:17.347+00:00,12.0,8.883,524.16,3265.652,13.831,1.002,0.892,0.514,48.686,1500.0
2026-08-10T15:10:18.347+00:00,13.0,12.944,524.16,3265.652,13.831,1.002,0.892,0.514,49.173,1500.0
2026-08-10T15:10:19.347+00:00,14.0,18.252,524.211,3265.602,13.832,1.002,0.892,0.514,48.686,800.0
2026-08-10T15:10:20.347+00:00,15.0,17.829,524.211,3265.602,13.832,1.002,0.892,0.514,49.173,900.0
2026-08-10T15:10:21.347+00:00,16.0,20.984,530.234,3259.578,13.991,1.002,0.892,0.514,49.173,1000.0
2026-08-10T15:10:22.347+00:00,17.0,18.346,529.172,3260.641,13.963,1.002,0.894,0.517,49.66,900.0
2026-08-10T15:10:23.347+00:00,18.0,18.974,522.648,3267.164,13.791,1.002,0.894,0.517,49.66,1000.0
2026-08-10T15:10:24.347+00:00,19.0,17.708,522.648,3267.164,13.791,1.002,0.894,0.517,49.173,900.0
2026-08-10T15:10:25.347+00:00,20.0,19.638,525.539,3264.273,13.867,1.002,0.894,0.517,48.686,900.0
2026-08-10T15:10:26.347+00:00,21.0,18.557,525.504,3264.309,13.866,1.002,0.894,0.517,48.686,800.0
2026-08-10T15:10:27.347+00:00,22.0,19.33,527.004,3262.809,13.906,1.242,0.946,0.536,49.173,900.0
2026-08-10T15:10:28.347+00:00,23.0,18.557,527.004,3262.809,13.906,1.242,0.946,0.536,49.173,800.0
2026-08-10T15:10:29.347+00:00,24.0,19.487,526.129,3263.684,13.883,1.242,0.946,0.536,48.686,800.0
2026-08-10T15:10:30.347+00:00,25.0,17.662,526.129,3263.684,13.883,1.242,0.946,0.536,48.686,900.0
2026-08-10T15:10:31.347+00:00,26.0,20.984,521.375,3268.438,13.757,1.242,0.946,0.536,48.686,1000.0
2026-08-10T15:10:32.347+00:00,27.0,17.829,521.375,3268.438,13.757,1.223,0.947,0.539,49.173,900.0
2026-08-10T15:10:33.347+00:00,28.0,18.605,530.637,3259.176,14.002,1.223,0.947,0.539,49.173,900.0
2026-08-10T15:10:34.347+00:00,29.0,18.912,530.973,3258.84,14.011,1.223,0.947,0.539,48.199,900.0
2026-08-10T15:10:35.347+00:00,30.0,17.969,526.117,3263.695,13.882,1.223,0.947,0.539,49.66,900.0
2026-08-10T15:10:36.347+00:00,31.0,18.299,526.117,3263.695,13.882,1.223,0.947,0.539,48.199,900.0
2026-08-10T15:10:37.347+00:00,32.0,20.0,528.48,3261.332,13.945,1.125,0.931,0.536,49.173,900.0
2026-08-10T15:10:38.347+00:00,33.0,18.605,528.48,3261.332,13.945,1.125,0.931,0.536,49.66,1000.0
2026-08-10T15:10:39.347+00:00,34.0,21.189,532.109,3257.703,14.041,1.125,0.931,0.536,49.173,900.0
2026-08-10T15:10:40.347+00:00,35.0,18.182,532.328,3257.484,14.046,1.125,0.931,0.536,49.173,900.0
2026-08-10T15:10:41.347+00:00,36.0,20.104,533.523,3256.289,14.078,1.125,0.931,0.536,48.199,900.0
2026-08-10T15:10:42.347+00:00,37.0,18.653,530.93,3258.883,14.009,1.034,0.915,0.533,48.199,900.0
2026-08-10T15:10:43.347+00:00,38.0,17.468,530.383,3259.43,13.995,1.034,0.915,0.533,49.66,1500.0
2026-08-10T15:10:44.347+00:00,39.0,11.568,530.383,3259.43,13.995,1.034,0.915,0.533,49.66,1500.0
2026-08-10T15:10:45.347+00:00,40.0,13.671,533.625,3256.188,14.081,1.034,0.915,0.533,50.147,1500.0
2026-08-10T15:10:46.347+00:00,41.0,12.69,533.844,3255.969,14.086,1.034,0.915,0.533,50.147,1500.0
2026-08-10T15:10:47.347+00:00,42.0,13.52,532.086,3257.727,14.04,0.951,0.899,0.53,47.712,1500.0
2026-08-10T15:10:48.347+00:00,43.0,16.967,531.977,3257.836,14.037,0.951,0.899,0.53,49.173,900.0
2026-08-10T15:10:49.347+00:00,44.0,19.28,531.43,3258.383,14.023,0.951,0.899,0.53,50.634,900.0
2026-08-10T15:10:50.347+00:00,45.0,18.605,531.43,3258.383,14.023,0.951,0.899,0.53,49.66,800.0
2026-08-10T15:10:51.347+00:00,46.0,19.072,527.434,3262.379,13.917,0.951,0.899,0.53,49.173,900.0
2026-08-10T15:10:52.347+00:00,47.0,18.766,527.398,3262.414,13.916,0.956,0.901,0.533,49.173,900.0
2026-08-10T15:10:53.347+00:00,48.0,19.948,526.367,3263.445,13.889,0.956,0.901,0.533,48.199,1000.0
2026-08-10T15:10:54.347+00:00,49.0,18.346,526.367,3263.445,13.889,0.956,0.901,0.533,50.147,900.0
2026-08-10T15:10:55.347+00:00,50.0,18.442,530.359,3259.453,13.994,0.956,0.901,0.533,48.686,900.0
2026-08-10T15:10:56.347+00:00,51.0,19.182,530.48,3259.332,13.998,0.956,0.901,0.533,49.173,1500.0
