timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-11T14:23:27.573+00:00,1.0,4.25,368.254,3421.559,9.717,4.256,3.005,1.966,55.017,1500.0
2026-08-11T14:23:28.573+00:00,2.0,25.313,382.5,3407.312,10.093,4.256,3.005,1.966,55.991,1500.0
2026-08-11T14:23:29.573+00:00,3.0,69.849,440.379,3349.434,11.62,4.235,3.022,1.978,55.991,1500.0
2026-08-11T14:23:30.573+00:00,4.0,31.144,465.223,3324.59,12.276,4.235,3.022,1.978,54.53,1500.0
2026-08-11T14:23:31.573+00:00,5.0,1.98,465.223,3324.59,12.276,4.235,3.022,1.978,55.017,600.0
2026-08-11T14:23:32.573+00:00,6.0,0.505,465.223,3324.59,12.276,4.235,3.022,1.978,54.043,600.0
2026-08-11T14:23:33.573+00:00,7.0,1.005,465.223,3324.59,12.276,4.235,3.022,1.978,53.556,600.0
2026-08-11T14:23:34.573+00:00,8.0,25.935,487.355,3302.457,12.86,3.976,2.988,1.972,54.043,1500.0
2026-08-11T14:23:35.573+00:00,9.0,19.652,507.031,3282.781,13.379,3.976,2.988,1.972,54.53,1500.0
2026-08-11T14:23:36.573+00:00,10.0,6.954,507.031,3282.781,13.379,3.976,2.988,1.972,55.017,1500.0
2026-08-11T14:23:37.573+00:00,11.0,17.91,509.73,3280.082,13.45,3.976,2.988,1.972,54.53,1500.0
2026-08-11T14:23:38.573+00:00,12.0,17.303,509.73,3280.082,13.45,3.976,2.988,1.972,54.043,1500.0
2026-08-11T14:23:39.573+00:00,13.0,23.155,509.719,3280.094,13.45,3.737,2.955,1.967,54.043,900.0
2026-08-11T14:23:40.573+00:00,14.0,22.165,510.457,3279.355,13.469,3.737,2.955,1.967,53.556,900.0
2026-08-11T14:23:41.573+00:00,15.0,22.68,510.457,3279.355,13.469,3.737,2.955,1.967,53.556,900.0
2026-08-11T14:23:42.573+00:00,16.0,25.381,511.195,3278.617,13.489,3.737,2.955,1.967,54.043,900.0
2026-08-11T14:23:43.573+00:00,17.0,24.745,511.195,3278.617,13.489,3.737,2.955,1.967,53.556,900.0
2026-08-11T14:23:44.573+00:00,18.0,24.352,511.441,3278.371,13.495,3.438,2.906,1.956,54.043,900.0
2026-08-11T14:23:45.573+00:00,19.0,24.615,511.422,3278.391,13.495,3.438,2.906,1.956,53.069,1000.0
2026-08-11T14:23:46.573+00:00,20.0,24.872,511.633,3278.18,13.5,3.438,2.906,1.956,54.043,900.0
2026-08-11T14:23:47.573+00:00,21.0,24.679,511.633,3278.18,13.5,3.438,2.906,1.956,55.017,1000.0
2026-08-11T14:23:48.573+00:00,22.0,26.02,511.625,3278.188,13.5,3.438,2.906,1.956,54.043,1000.0
2026-08-11T14:23:49.573+00:00,23.0,24.227,511.625,3278.188,13.5,3.163,2.857,1.945,54.043,900.0
2026-08-11T14:23:50.573+00:00,24.0,23.846,511.625,3278.188,13.5,3.163,2.857,1.945,53.556,900.0
2026-08-11T14:23:51.573+00:00,25.0,24.359,511.617,3278.195,13.5,3.163,2.857,1.945,54.043,900.0
2026-08-11T14:23:52.573+00:00,26.0,24.485,511.617,3278.195,13.5,3.163,2.857,1.945,52.582,900.0
2026-08-11T14:23:53.573+00:00,27.0,24.485,511.617,3278.195,13.5,3.163,2.857,1.945,54.043,1000.0
2026-08-11T14:23:54.573+00:00,28.0,23.711,511.602,3278.211,13.499,2.909,2.81,1.935,53.556,900.0
2026-08-11T14:23:55.573+00:00,29.0,24.745,511.602,3278.211,13.499,2.909,2.81,1.935,53.556,900.0
2026-08-11T14:23:56.573+00:00,30.0,18.64,511.594,3278.219,13.499,2.909,2.81,1.935,54.043,1500.0
