timestamp,elapsed_s,system_cpu_percent,memory_used_mb,memory_available_mb,memory_used_percent,load_1,load_5,load_15,temperature_c,cpu_frequency_mhz
2026-08-11T14:30:02.796+00:00,1.0,5.0,370.555,3419.258,9.778,3.334,3.113,2.34,55.504,1500.0
2026-08-11T14:30:03.796+00:00,2.0,25.5,386.582,3403.23,10.201,3.334,3.113,2.34,56.478,1500.0
2026-08-11T14:30:04.796+00:00,3.0,69.521,439.898,3349.914,11.607,3.307,3.111,2.344,56.478,1500.0
2026-08-11T14:30:05.796+00:00,4.0,24.433,467.578,3322.234,12.338,3.307,3.111,2.344,56.965,1500.0
2026-08-11T14:30:06.796+00:00,5.0,0.754,467.578,3322.234,12.338,3.307,3.111,2.344,56.478,1500.0
2026-08-11T14:30:07.796+00:00,6.0,2.506,468.312,3321.5,12.357,3.307,3.111,2.344,55.504,1500.0
2026-08-11T14:30:08.796+00:00,7.0,0.251,468.312,3321.5,12.357,3.307,3.111,2.344,55.504,1500.0
2026-08-11T14:30:09.796+00:00,8.0,24.433,490.336,3299.477,12.938,3.122,3.076,2.337,55.991,1500.0
2026-08-11T14:30:10.796+00:00,9.0,19.598,512.312,3277.5,13.518,3.122,3.076,2.337,56.478,1500.0
2026-08-11T14:30:11.796+00:00,10.0,5.955,512.801,3277.012,13.531,3.122,3.076,2.337,55.504,1500.0
2026-08-11T14:30:12.796+00:00,11.0,13.193,515.008,3274.805,13.589,3.122,3.076,2.337,55.017,1500.0
2026-08-11T14:30:13.796+00:00,12.0,14.961,515.008,3274.805,13.589,3.122,3.076,2.337,55.504,1500.0
2026-08-11T14:30:14.796+00:00,13.0,13.421,515.008,3274.805,13.589,2.872,3.024,2.324,55.504,1500.0
2026-08-11T14:30:15.796+00:00,14.0,15.223,515.746,3274.066,13.609,2.872,3.024,2.324,55.017,900.0
2026-08-11T14:30:16.796+00:00,15.0,23.274,515.969,3273.844,13.615,2.872,3.024,2.324,55.017,975.0
2026-08-11T14:30:17.796+00:00,16.0,25.381,517.195,3272.617,13.647,2.872,3.024,2.324,54.53,900.0
2026-08-11T14:30:18.796+00:00,17.0,24.81,517.188,3272.625,13.647,2.872,3.024,2.324,55.017,900.0
2026-08-11T14:30:19.796+00:00,18.0,25.823,517.18,3272.633,13.647,3.203,3.091,2.35,55.504,900.0
2026-08-11T14:30:20.796+00:00,19.0,23.846,517.176,3272.637,13.646,3.203,3.091,2.35,54.53,900.0
2026-08-11T14:30:21.796+00:00,20.0,15.405,517.176,3272.637,13.646,3.203,3.091,2.35,55.504,1500.0
2026-08-11T14:30:22.796+00:00,21.0,14.211,517.172,3272.641,13.646,3.203,3.091,2.35,55.017,1500.0
2026-08-11T14:30:23.796+00:00,22.0,14.55,517.168,3272.645,13.646,3.203,3.091,2.35,55.017,1500.0
2026-08-11T14:30:24.796+00:00,23.0,14.173,517.16,3272.652,13.646,2.946,3.039,2.337,55.017,1500.0
2026-08-11T14:30:25.796+00:00,24.0,13.911,517.156,3272.656,13.646,2.946,3.039,2.337,55.017,1500.0
2026-08-11T14:30:26.796+00:00,25.0,25.879,517.148,3272.664,13.646,2.946,3.039,2.337,54.53,900.0
2026-08-11T14:30:27.796+00:00,26.0,25.57,517.148,3272.664,13.646,2.946,3.039,2.337,55.017,1000.0
2026-08-11T14:30:28.796+00:00,27.0,16.927,517.145,3272.668,13.646,2.946,3.039,2.337,54.043,1500.0
2026-08-11T14:30:29.796+00:00,28.0,14.021,517.145,3272.668,13.646,2.709,2.988,2.324,54.53,1500.0
2026-08-11T14:30:30.796+00:00,29.0,13.421,516.777,3273.035,13.636,2.709,2.988,2.324,54.53,1500.0
